label,source_split,text,ppl,zlib_ratio,k_min_probs_0.05,k_max_probs_0.05,k_min_probs_0.1,k_max_probs_0.1,k_min_probs_0.2,k_max_probs_0.2,ppl_ratio_synonym_substitution,ppl_ratio_butter_fingers,ppl_ratio_random_deletion,ppl_ratio_change_char_case,ppl_ratio_whitespace_perturbation,ppl_ratio_underscore_trick
member,train,", the construction project was given a green light.

In 1984, increased opposition almost derailed construction of the expressway again, but this time the resistance came from residents of Miami Lakes and Hialeah.  Both communities didn't want any expressways to be built, even to the point of Hialeah amending its city charter to oppose all expressway construction within its city limits.  Yet at that point, FDOT had already purchased 90% of the land needed for construction of the Gratigny Parkway - and it was determined to get it built.  After a compromise that deleted one interchange with a major surface street (Ludlam Road/Northwest 67th Avenue), construction finally began in 1987.

The Gratigny Parkway opened to traffic in January 1992.  At the time, no signs indicated the name of the toll road: they merely showed the SR 924 designation that it shared with Gratigny Road to the east.  In 1997, the newly established Miami-Dade Expressway Authority took over the operation from FDOT.  New TOLL shields (with the MDX logo underneath them) made their appearance along the expressway but not the surface road to the east of 32nd Ave; the corner of Northwest 119th Street at 32nd Ave has an MDX ""end 924"" sign for the eastbound drivers, while on the other side of 32nd Ave an FDOT ""east SR 924"" sign greets people who wish to continue eastward on the surface street. In 1998, the expressway section of SR 924 was designated as the Marlins Expressway by the state of Florida to honor the Florida Marlins' 1997 World Series victory.

On June 7, 2010, the tolled section of SR 924 ceased collecting cash tolls and went completely electronic, with SunPass users paying the same rate as before, but those without SunPass have to utilize the toll-by-plate program, which adds a 15 cent surcharge to every gantry they pass.  By 2014, the cost to drive on the expressway is double on the Toll By Plate system compared to SunPass.

Exit list

References

External links

Florida @ SouthEastRoads - Florida 924

924
924
924
Category:North Miami, Florida
Category:1992 establishments in Florida
Category:Hialeah, Florida
Category:Opa-locka, Florida Padroense F.C.

Padro",18.30162107979152,0.002652362809780333,0.0013334417343139648,11.7765625,0.00791473715913062,9.634574142156863,0.07106193257313148,7.813534007352941,0.756148243481411,0.4868906129624779,0.6146961846866602,0.49940325005142444,0.5542001843429455,0.8955014254569622
member,train,"slow, Speaker of the House of Commons in 1760 when Hatsell was first appointed a clerk. Onslow was a stickler for precedent and detailed observance of procedure; and looked out for independent members and minority views. Speaker from 1727 to 1761, Onslow was also the influence behind Hatsell's pioneer codification of that procedure.

Family
Hatsell in 1778 married Elizabeth Barton, widow of Newton Barton of Irthlingborough; she died in 1804 and is buried in the chancel of All Saints Church, Fulham, alongside her brother Jeffery Ekins, dean of Carlisle. Hatsell erected a fine monument to her in the church in 1805: it is located under the tower of the rebuilt church. She was formerly Elizabeth Ekins, daughter of the Rev. Jeffrey Ekins, Rector of Barton Seagrave, and was mother of Rev. John Barton, chaplain to the House of Commons, and Charles William Newton Barton, private secretary to Addington.

A noted portrait of Sir Isaac Newton, now in the National Portrait Gallery, London, was left by Hatsell to the British Museum. His connection by marriage to the Bartons was into the extended family of Isaac Newton, Newton Barton being a great-grandson of Hannah Ayscough, Isaac Newton's mother, by her second marriage, to the Rev. Barnabas Smith.

References

Attribution

Category:Civil servants from London
Category:English lawyers
Category:1733 births
Category:1820 deaths
Category:Alumni of Queens' College, Cambridge R&G (Rhythm & Gangsta): The Masterpiece

R&G (Rhythm & Gangsta): The Masterpiece is the seventh studio album by American rapper Snoop Dogg. It was released on November 16, 2004, by Doggystyle Records, making its first on Star Trak Entertainment and Geffen Records. Recording sessions took place from November 2003 to September 2004 in each of several recording studios. The album's production was handled from The Neptunes, The Alchemist, Lil Jon, Hi-Tek, Warryn Campbell, and L.T. Hutton, among others.

The album debuted at number six on the US Billboard 200, selling 225,000 copies in its first week. Upon its release, R&G (Rhythm & Gangsta): The Masterpiece received generally mixed to positive reviews from music critics",13.307106359709099,0.0023027564104035184,0.0009353113174438477,10.2934375,0.005266500454322964,9.227098651960784,0.036178501213298124,7.733149509803922,0.8147522242923777,0.43112103169281557,0.6683866203008907,0.45740543550995844,0.47415935716115876,0.8015537864259219
member,train,"History

In the history of ancient Greece, Thespiae was one of the cities of the federal league known as the Boeotian League. Several traditions agree that the Boeotians were a people expelled from Thessaly some time after the mythical Trojan War, and who colonised the Boeotian plain over a series of generations, of which the occupation of Thespiae formed a later stage. Other traditions suggest that they were of Mycenean origin.

In the Archaic Period the Thespian nobility was heavily dependent on Thebes. This possibly reflected that land ownership was concentrated in the hands of a small number of nobles, and therefore there was difficulty in equipping an effective force of hoplites. Thespiae therefore decided to become a close ally of Thebes. The Thespians destroyed Ascra at some point between 700 and 650, and later settled Eutresis between 600 and 550. Thespiae also took control over Creusis, Siphae, Thisbe and Chorisae, probably some time in the late sixth century.

The Thessalians invaded Boeotia as far as Thespiae, more than 200 years before Leuctra (according to Plutarch), c. 571 BC, which might have given Thespiae the impetus to join the Boeotian League. But elsewhere Plutarch gives a date for the Thessalian invasion as shortly preceding the Second Persian War. Herodotus suggests that Thespiae had been a member of the league as long as Thebes had been. Following the Persian Wars, Thespiae provided two Boeotarchs to the league, rather than one; perhaps one for the city and one for the districts under its control.

During the Persian invasion of 480 BC Thespiae's ability to field a substantial force of hoplites had changed. Thespiae and Thebes were the only Boeotian cities to send a contingent to fight at Thermopylae, Thespiae sending a force of 700 hoplites who remained to fight beside the Spartans on the final day of the battle. In 1997, the Greek government dedicated a monument to the Thespians who fell alongside that of the Spartans. After the battle, Thebes was the final Boeotian state to side with the Persians, and in doing so they denounced both Plataea and Thespiae to Xerx",13.127290303311039,0.002461465862862662,0.0034255409240722657,9.20828125,0.013423517638561772,8.081801470588236,0.07589959630779192,6.768803615196078,0.8608761401242903,0.44423633410042707,0.672135715087091,0.4643668356784935,0.4713794064161577,0.8935288450994422
member,train," of 1945, by criticizing Germany's deviation from the West. Today, the negative view is predominant. Germany did not, according to the now prevailing opinion, differ from the great European nations to an extent that would justify speaking of a 'unique German path.' And, in any case, no country on earth ever took what can be described as the 'normal path.'""

See also

 Conservatism in Germany
 Economic history of Germany
 Feminism in Germany
 German monarchs Family tree
 History of Austria
 History of Berlin
 History of German foreign policy
 History of German journalism
 History of German women
 History of the Jews in Germany
 Liberalism in Germany
 List of Chancellors of Germany
 List of German monarchs
 Medieval East Colonisation by German noblemen and farmers
 Military history of Germany
 Names of Germany for terminology applied to Germany
 Politics of Germany
 Territorial evolution of Germany

Notes

Footnotes

Citations

References

Encyclopedia

Journals

Atlas and maps
 Atlas of Germany Wikipedia maps; not copyright

Further reading

Surveys
 Biesinger, Joseph A. Germany: a reference guide from the Renaissance to the present (2006)
 Bithell, Jethro, ed. Germany: A Companion to German Studies (5th ed. 1955), 578pp; essays on German literature, music, philosophy, art and, especially, history. online edition
 Bösch, Frank. Mass Media and Historical Change: Germany in International Perspective, 1400 to the Present (Berghahn, 2015). 212 pp. online review
 Buse, Dieter K. ed. Modern Germany: An Encyclopedia of History, People, and Culture 1871–1990 (2 vol 1998)
 Clark, Christopher. Iron Kingdom: The Rise and Downfall of Prussia, 1600–1947 (2006)
 Detwiler, Donald S. Germany: A Short History (3rd ed. 1999) 341pp; online edition
  This text has updated editions.
 Gall, Lothar. Milestones - Setbacks - Sidetracks: The Path to Parliamentary Democracy in Germany, Historical Exhibition in the Deutscher Dom in Berlin (2003), exhibit catalog; heavily illustrated, 420pp; political history since 1800
 Holborn, Hajo. A History of Modern Germany (1959–64); vol 1: The Reformation; vol 2: 1648–1840; vol",18.2266330811118,0.0025576069431944076,0.007381820678710937,10.904375,0.023986928603228402,9.459788602941176,0.08561323203292548,7.885531556372549,0.8579757835592476,0.5071218294731802,0.6515398949618477,0.5452477817502067,0.5650208955616849,0.8612785893343091
member,train,". It was originally scheduled to be released on December 26, 2007, as per a post on their MySpace blog, but was ultimately delayed and released on February 26, 2008.

The first single from the album, the title track ""Never Going Back to OK"" premiered on October 16, 2007, on Total Axxess. It was also released as a streaming file on The Afters' MySpace page on November 10, 2007. The song hit the R&R magazine charts in December 2007. It reached No. 1 on the R&R CHR chart in March 2008 and R&R magazine ranked it as the most played song on U.S. Christian CHR radio in 2008.

In spring of 2008, the band began their own headlining tour along with Falling Up, Ruth, and Everyday Sunday.

The Afters stated in their Twitter account that they started recording their next album on October 27, 2009. The album, called Light Up the Sky, was released on September 14, 2010. The album's first single, the title track, has reached No. 1 on Billboard's Christian CHR radio, and also received an appearance on MTV's The Hills.

In January 2011 The Afters joined the Rock And Worship Roadshow national tour headlined by MercyMe. Light Up the Sky was produced by Dan Muckala.

The Afters announced a new album to be released on April 17, 2012. A month later, they released a new single entitled ""Life is Beautiful"" on iTunes, in which the song was part of the soundtrack for the movie October Baby. On February 19, 2013, a new single, ""Every Good Thing"", became available on iTunes. The new album's title was Life is Beautiful.

On August 28, 2015, the band released ""Live on Forever"", the lead single from Live on Forever, their fifth studio album set for release in late 2016 on Fair Trade Records.

In 2018, The Afters' new single, ""The Beginning and Everything After"" appeared on the Billboard 100. It was followed by ""Fear No More"" in November.

Band members 
Current members
 Joshua Havens - lead vocals, keys and guitars
 Matt Fuqua - vocals and guitars
 Jordan Mohilowski - drums
 Dan Ostebo - bass guitar

Former members
 Brad Wigg - guitars, bass guitar and vocals
 Michael Burden - drums
 Marc Dodd -",11.447212618869306,0.0023530369314324396,0.008968510627746583,9.39375,0.03273608871534759,8.119102328431373,0.10212124212115418,6.653071384803922,0.7523767152930546,0.45367027191660364,0.6266504693354661,0.4621998163315739,0.48226242476271536,0.8443735661502191
member,train," montagnards of the Aurès. The Byzantine Reconquest revived some activities in the city, defended by a fortress built to the south, in 539, reusing blocks removed from Roman monuments. The Arab invasion brought about the final ruin of Thamugadi which ceased to be inhabited after the 8th century AD.

Because no new settlements were founded on the site after the 7th century AD, the city was partially preserved under sand up to a depth of approximately one meter. The encroachment of the Sahara on the ruins was the principal reason why the city is so well preserved.

Travelling the Northern Africa, Scottish explorer James Bruce reached the city ruins on 12 December 1765, being likely the first European to visit the site in centuries. In 1790, he published the book Travels to Discover the Source of the Nile, where he described what he has found in Timgad. The book was met with skepticism in Great Britain, until 1875 when Robert Lambert Playfair, Britain’s consul in Algiers, inspired by Bruce's account, visited the site. In 1877 Playfair described Timgad in more detail in his book Travels in the Footsteps of Bruce in Algeria and Tunis. The French took control of the site in 1881, and maintained it until 1960. During this period, the site was systematically excavated.

Description
 
Located at the intersection of six roads, the city was walled but not fortified.
Originally designed for a population of around 15,000, the city quickly outgrew its original specifications and spilled beyond the orthogonal grid in a more loosely organized fashion.

At the time of its founding, the area surrounding the city was a fertile agricultural area, about 1000 meters above sea level.

The original Roman grid plan is magnificently visible in the orthogonal design, highlighted by the decumanus maximus (east–west-oriented street) and the cardo (north–south-oriented street) lined by a partially restored Corinthian colonnade. The cardo does not proceed completely through the city but instead terminates in a forum at the intersection with the decumanus.

At the west end of the decumanus rises a 12 m high triumphal arch, called the Arch of Trajan, which was partially restored in 1900. The arch is principally of sandstone, and is of the Corinthian order with three arches, the central one being 11' wide. The arch",19.1401787548818,0.0024354700703933282,0.005041580200195312,10.3353125,0.020541060204599417,9.139935661764707,0.13881595461976295,7.582605698529412,0.7846594836334118,0.49073302084547216,0.6575377296221533,0.49827041537371036,0.5326733505576932,0.9073488571416451
member,train," (Chess)
1972: Live and Cookin' (Chess)
1973: The Back Door Wolf (Chess)
1974: London Revisited (Chess)
1974: Muddy & the Wolf (Chess)
1975: Change My Way (Chess)
1977: The Legendary Sun Performers (Charly)
1984: All Night Boogie
1984: His Greatest Sides, Vol. One
1991: Howlin' Wolf – The Chess Box
1991: Howlin' Wolf Rides Again
1994: Ain't Gonna Be Your Dog: Chess Collectibles, Vol. 2
1997: His Best

Sessionography

Notes

Explanatory notes

References

External links
 

Category:1910 births
Category:1976 deaths
Category:20th-century American singers
Category:American blues guitarists
Category:American male guitarists
Category:American blues harmonica players
Category:American blues singers
Category:American harmonica players
Category:American male singers
Category:African-American singers
Category:African-American guitarists
Category:African-American songwriters
Category:Blues musicians from Mississippi
Category:Chicago blues musicians
Category:People from Clay County, Mississippi
Category:People from Memphis, Tennessee
Category:Chess Records artists
Category:RPM Records (United States) artists
Category:Crown Records artists
Category:Songwriters from Mississippi
Category:20th-century American guitarists
Category:Songwriters from Tennessee
Category:Songwriters from Illinois
Category:Guitarists from Illinois
Category:Guitarists from Mississippi
Category:Guitarists from Tennessee
Category:20th-century male singers James Bopp

James Bopp Jr.. is an American conservative attorney. He has repeatedly been named one of the 100 most influential lawyers in the United States by the National Law Journal, and is most known for his work associated with election laws and campaign finance.

His law firm specializes in First Amendment and constitutional law, strategic planning, campaign finance, election law, and representation before the U.S. Supreme Court.

Bopp served as Indiana's Republican National Committeeman on the Republican National Committee, and was the RNC's Vice Chairman from 2008 to 2012.

Early life and education
Bopp is a native of Terre Haute, Indiana, and holds a bachelor's degree from",6.042219348596882,0.0019897913565013114,3.451824188232422e-05,9.70671875,9.059204774744371e-05,8.064414828431373,0.0007625105334263222,6.289905024509804,0.6723362934737487,0.36157318709079933,0.5317454016036722,0.3883245342914515,0.3717356608173743,0.7773731151582324
member,train," Eastwick. Garry Maddox hit a leadoff single and scored on Greg Luzinski's double. After Dick Allen singled, Jay Johnstone's RBI single made it 6–3 Reds, but Eastwick retired the next two batters to end the game and give the Reds a 1–0 series lead.

Game 2

Buoyed by an RBI single by Bob Boone in the second after two leadoff singles and a homer by Greg Luzinski in the fifth off of Pat Zachry, Phils starter Jim Lonborg no-hit the Reds until the sixth.  After giving up a leadoff walk, one-out RBI single to Pete Rose, followed by another single by Ken Griffey, Lonborg was inexplicably removed from the game by manager Danny Ozark. Gene Garber came in relief and after an intentional walk loaded the bases, two runs came across on an error by first baseman Dick Allen on a ball hit by Tony Pérez, then George Foster's RBI groundout made it 4–2 Reds. They added to their lead next inning on Griffey's RBI single off of Tug McGraw and Perez's sacrifice fly off of Ron Reed. Pedro Borbon pitched the last four innings to close to give the Reds a 2–0 series lead heading home.

Game 3

Once again, the Phillies got a strong starting pitching performance that went for naught.  Jim Kaat held the Reds to one hit after six innings.  Meanwhile, his teammates provided him a 3–0 lead via a consecutive doubles in the fourth by Mike Schmidt and Greg Luzinski off of Gary Nolan and RBI doubles by Garry Maddox and Schmidt in the seventh after a leadoff walk off of Manny Sarmiento.

But in the bottom of the seventh, Kaat began to lose it.  Ken Griffey led off with a single, Joe Morgan walked. Ron Reed then replaced Kaat to face Tony Pérez, who promptly singled home Griffey. George Foster followed with a sacrifice fly.  After a walk to Johnny Bench, Reed retired Dave Concepción, but then surrendered a two-run triple to César Gerónimo to put the Reds ahead 4–3.

In the eighth, the Phillies rallied against Reds closer Rawly Eastwick. Jay Johnstone led off with a double and went to third on a wild pitch as Bob Bo",13.415746136183284,0.0025758225217013065,0.0011562585830688476,9.4403125,0.006146648350883932,8.268765318627452,0.05974027806637334,6.976064644607843,0.7600268029055564,0.46220516869684736,0.6378042191700241,0.4428893847252191,0.4734701378215921,0.8297828071181439
member,train,"-the-Sea, with each revolving around a question he incorrectly asked. As Lemony and his chaperone, S. Theodora Markson, investigate crimes, Snicket makes both friends and enemies, including Hangfire.

The series runs alongside the story of Lemony's sister Kit as she completes a similar mission for V.F.D. Lemony's main mission is to protect a statue called the Bombinating Beast from various people who desire it, including Hangfire.

Characters
 Lemony Snicket: the narrator and protagonist; a twelve-year-old apprentice of V.F.D. staying in Stain'd-by-the-Sea.
 S. Theodora Markson: Snicket's chaperone in the town; an incompetent member of V.F.D. Known for her unruly hair.
 Moxie Mallahan: a child and aspiring journalist living in Stain'd-by-the-Sea after her mother abandoned her.
 Ellington Feint: a mysterious girl with green eyes and a love of coffee. She wants the Bombinating Beast so that she can trade it with Hangfire in return for her father, Armstrong.
 Dashiell Qwerty: a ""sub-sub-librarian"" in Stain'd-by-the-Sea. He is known for his wild hair and leather jacket. Dies in book 4.
 Pip and Squeak Bellerophon: two children who are temporarily driving a taxi while their father is ill.
 Jake Hix: a chef at Hungry's, working for his aunt, and the boyfriend of Cleo Knight.
 Cleo Knight: a chemist working on creating invisible ink, and the girlfriend of Jake Hix.
 Hangfire: the main antagonist; a mysterious villain in Stain'd-by-the-Sea, who is committing various crimes to try and obtain the Bombinating Beast. His plans involve kidnapping children and small aquatic animals. He started a group called the Inhumane Society and he has the ability to mimic voices.
 Stew Mitchum: the son of Harvey and Mimi, Stew is cruel towards Snicket although he always manages to hide this fact from his parents. He also idolizes Hangfire and the Inhumane Society.
 Harvey and Mimi Mitchum: the town's police officers, notorious for constantly arguing. They are the attentive parents of Stew.
 Prosper Lost:",20.19804368798994,0.0029758274778098636,0.0016291427612304687,10.69,0.0052344191308115046,9.368566176470589,0.02865132163552677,7.931678921568627,0.8668542077801404,0.5313242722692395,0.6938068172590375,0.5281086063538276,0.5830372500905933,0.9328961847150827
member,train," I've gotten tired of them,"" said producer Matteo Marsala. The team envision the game as a ""first-person experience"", making an intentional diversion from violence. The game's development ultimately lasted approximately 13 months, with a core team of six developers. Throughout development, the team hired various contractors for a number of weeks in order to complete certain tasks, such as animation.

The team noted that the ""look"" of the game was the biggest change that occurred during development. Orth compared the game's art style to the minimalist presentation of the 1968 film 2001: A Space Odyssey. Orth also acknowledged the comparisons between Adrift and the 2013 film Gravity, stating that the game was conceived prior to the film's release. Upon watching the film, he felt confident that the two are ""very different"". The team consider the game's scope and scale to be similar to Gravity, the immersion of the world similar to the Half-Life series, and the presentation and storytelling similar to Journey (2012). Orth also admitted that he was largely inspired by the game Proteus (2013) while developing Adrift. The game's logo was designed by graphic designer Cory Schmitz, while the team hired Hogarth de la Plante as a prototype artist, Dave Flamburis as a technical artist, Oscar Cafaro as a concept artist and Chad King as an environment artist. The game's soundtrack was mainly composed by Orth, with contributions from the American band Weezer. The game's sounds were recorded by Al Nelson of Skywalker Sound, at Skywalker Ranch. Nelson stated that he intended to ""[tell] a story and [present] emotion with sound"".

The game was developed simultaneously for Microsoft Windows, PlayStation 4 and Xbox One. It was released on March 28, 2016 for Windows, and is scheduled to release on July 15, 2016 for PlayStation 4. it was originally intended for release in September 2015, but was delayed to coincide with the launch of the Oculus Rift. The game will feature Oculus Rift support, a feature that they intended since's the game's conception. The original prototype for the game was developed for potential publishers by three people in ten weeks, using the Unity game engine. The game's functionality was entirely rebuilt for use with the Unreal Engine 4.

Adrift was officially announced on June 4, 2014, prior to the full gameplay reveal at The Game Awards on December 5, 2014. A trailer for the game leaked a few days prior to E3 2015,",18.16236493089631,0.002396158340633512,0.008063926696777343,10.8453125,0.04523181915283203,9.289598651960784,0.15712422950595034,7.743183210784314,0.7607464053125758,0.4869000437137033,0.6737596353532811,0.504982489962093,0.5311171609962326,0.8916421400407047
member,train,"-classical and medieval times added to the  (or, more popularly, the Bestiary), the major book on animals for hundreds of years. Animals were believed to exist in order to serve man, if not as food or slaves then as moral examples.

Middle Ages

600 c. Isidorus Hispalensis (Spanish bishop of Seville) (560–636) wrote, a compendium on animals that served until the rediscovery of Aristotle and Pliny. Full of errors, it nevertheless was influential for hundreds of years. He also wrote.
781. Al-Jahiz (Afro-Arab, 781–868/869), a scholar at Basra, wrote on the influence of environment on animals.
901. Horses came into wider use in those parts of Europe where the three-field system produces grain surpluses for feed, but hay-fed oxen were more economical, if less efficient, in terms of time and labor and remained almost the sole source of animal power in southern Europe, where most farmers continued to use the two-field system.

1114. Gerard of Cremona (1114–1187), after the capture of Toledo and its libraries from the Moors, translated Ptolemy, Aristotle, Euclid, Hippocrates, Galen, Pliny and many other classical authors from the Arabic.
1244–1248. Frederick II von Hohenstaufen (Holy Roman Emperor) (1194–1250) wrote  (The Art of Hunting with Birds) as a practical guide to ornithology. Hawking was the sport for royalty in those days.

1244. Vincentius Bellovacensis (Vincent of Beauvais) (?–1264) wrote  (1244–1254), a major encyclopedia of the 13th century. This work comprises three huge volumes, of 80 books and 9,885 chapters.
1248. Thomas of Cantimpré‚ (Fleming, 1204?–1275?) wrote, a major 13th-century encyclopedia.
1254–1323. Marco Polo (Italian, 1254–1323) provided information on Asiatic fauna, revealing new animals to Europeans. ""Unicorns"" (rhinos?) were reported from southern China, but fantastic animals were otherwise not included.
1255–1270. Albertus Magnus of C",20.41496357241123,0.0027520694711823503,0.011837806701660156,11.35875,0.03584141824759689,9.702205882352942,0.14108726090075924,7.916436887254902,0.8453367747047044,0.5511424603128106,0.780126609855356,0.5465684732056509,0.5582473553231696,0.9107084750537313
member,train," cruenta Rudman, 1986: synonym of Ardeadoris cruenta (Rudman, 1986)
 Glossodoris dalli (Bergh, 1879): synonym of Felimida dalli (Bergh, 1879)
 Glossodoris daphne (Angas, 1864): synonym of Goniobranchus daphne (Angas, 1864)
 Glossodoris decora (Pease, 1860): synonym of Goniobranchus decorus (Pease, 1860)
 Glossodoris decorata (Risbec, 1928): synonym of Hypselodoris maculosa (Pease, 1871)
 Glossodoris dendrobranchia Rudman, 1990: synonym of Doriprismatica dendrobranchia (Rudman, 1990)
 Glossodoris dollfusi Pruvot-Fol, 1933: synonym of Hypselodoris dollfusi (Pruvot-Fol, 1933)
 Glossodoris dorbignii Gray, 1850: synonym of Doris sticta (Iredale & O'Donoghue, 1923)
 Glossodoris edenticulata: synonym of Hypselodoris picta  (Schultz in Philippi, 1836)
 Glossodoris edmundsi Cervera, Garcia-Gomez & Ortea, 1989: synonym of Felimida edmundsi (Cervera, Garcia-Gomez & Ortea, 1989)
 Glossodoris electra Rudman, 1990: synonym of Ardeadoris electra (Rudman, 1990)
 Glossodoris festiva (A. Adams, 1861): synonym of Hypselodoris festiva (A. Adams, 1861)
 Glossodoris fidelis (Kelaart, 1858): synonym of Goniobranchus fidelis (Kelaart, 1858)
 Glossodoris flava (Eliot, 1904): synonym of Diversidoris flava (Eliot, 1904)
 Glossodoris florens Baba, 1949: synonym of Thorunna florens (Baba, 1949)
 Glossodoris fontandraui Pruvot-Fol, 1951: synonym of Felim",4.7499687973471225,0.0034169694058013614,0.0001813507080078125,9.4328125,0.0003645046084534888,7.921415441176471,0.0008548965641096526,6.227730545343137,0.9365468829109308,0.3892433252789475,0.5831639641062187,0.3666929286758209,0.32301098675713913,0.774520726153349
member,train," computing office for the US government and did calculations for the Office for Scientific Research and Development, the Army, the Navy, the Manhattan Project and other institutions.  Blanch led the group throughout the war.

After the war, Blanch's career was hampered by FBI suspicions that she was secretly a communist. Their evidence for this seems scarce and included, for example, the observation that she had never married or had children, as well as the fact that her sister was affiliated with the Communist Party. In what must have been a remarkable showdown, the diminutive 50-year-old mathematician demanded, and won, a hearing to clear her name.

Subsequently, she worked for the Institute for Numerical Analysis at UCLA and the Aerospace Research Laboratory at Wright-Patterson Air Force Base in Dayton, Ohio. She was an early member of the ACM.

Publications
She published over 30 articles on functional approximation, numerical analysis and Mathieu functions. In 1962, she was elected a Fellow in the American Association for the Advancement of Science.  In 1964, she received the Federal Woman's Award, an award for women who had exemplary professional service in the United States Government.
 The Gertrude Blanch Papers (1932–1996)

Honors and awards
 Federal Woman's Award (1964)
 Fellow of the American Association for the Advancement of Science (1962)
 Inducted into the Portrait Gallery at the National Institution of Standards and Technology (2017)

Later years
Blanch retired in 1967 at the age of 69, but continued working under a consulting contract for the Air Force for another year. Thereafter she moved to San Diego and continued to work on numerical solutions of Mathieu functions until her death in 1996, concentrating on the use of continued fractions to achieve highly accurate results in a small number of computational steps. This work has not been published.

The Gertrude Blanch Papers, 1932–1996 are accessible at the Charles Babbage Institute, University of Minnesota, Minneapolis.

References

 Grier, David Alan, ""Gertrude Blanch of the Mathematical Tables Project"", Annals of the History of Computing, 19.4 (1997), 18–27.
 Grier, David Alan, ""The Math Tables Project of the Work Projects Administration: the reluctant start of the computing era"", Annals of the History of Computing, 20 (1998), 33–50.
 Grier, David Alan, ""When Computers Were",11.176348175471183,0.0020216078520295553,0.0024547672271728518,9.9640625,0.009184486725751092,8.661458333333334,0.0421073226367726,6.98046875,0.7930174385523887,0.42111740977454604,0.5949994955824356,0.42395994494457034,0.456196473726318,0.8565512341913246
member,train,"=  擡

Compounds of 夾

  -  け/犬 + な/亻  =  狭
  -  け/犬 + け/犬 + な/亻  =  狹
  -  や/疒 + な/亻  =  峡
  -  や/疒 + や/疒 + な/亻  =  峽
  -  お/頁 + な/亻  =  頬
  -  て/扌 + selector 5 + な/亻  =  挾
  -  ち/竹 + selector 5 + な/亻  =  筴
  -  に/氵 + 宿 + な/亻  =  浹
  -  な/亻 + 宿 + め/目  =  爽
  -  ち/竹 + 宿 + な/亻  =  篋
  -  く/艹 + 宿 + な/亻  =  莢
  -  て/扌 + 宿 + な/亻  =  挟
  -  さ/阝 + 宿 + な/亻  =  陜
  -  さ/阝 + 龸 + な/亻  =  陝
  -  か/金 + 宿 + な/亻  =  鋏

Compounds of 竟

  -  つ/土 + な/亻  =  境
  -  る/忄 + な/亻  =  憶
  -  ら/月 + な/亻  =  臆
  -  か/金 + な/亻  =  鏡

Other compounds

  -  う/宀/#3 + な/亻  =  宅
  -  龸 + う/宀/#3 + な/亻  =  亳
  -  な/亻 + う/宀/#3 + な/亻  =  ",3.553088202376113,0.004089732714489805,1.3308525085449219e-05,8.26515625,6.614479364133349e-05,6.772518382352941,0.0002671725609723259,5.297602634803922,0.923762240529354,0.8393449135367821,0.5925345492233226,0.8573010297183247,0.5144535257919628,0.6331379627894589
member,train," residential coverage in small towns, depending on the antenna height above local terrain. The setup cost is very achievable for most communities and the ongoing cost is minimal due to low maintenance equipment with low power consumption – some even use solar power in remote areas.

Expansion

In the twelve months following March 2001 a rapid expansion began, seeing the number of relay stations 'on-air' triple from around 30 to 90. Also in April 2001, Vision introduced Australia's first nationwide news service from a Christian perspective. Vision's News service is heard across their own network, as well as being accessed by a growing number of community stations who don't have the resources to produce their own news content. During 2003 Vision had opportunity to secure its first high powered open narrowcast licences, which were soon put on air.

The network quickly reached 150 relay stations by the end of 2003, and in the following year would see its first foray into AM radio sites in Shepparton, Bunbury and Kalgoorlie. Just prior to Christmas 2004 a further 17 High Powered licences were secured to be on air the following year. Vision's 200th relay station was powered up on Australia Day 2005 at the Central Australian town of Yulara – right next to Uluru (Ayers Rock). Yarrawonga in Victoria had the honour of station number 300 in late 2007 and a significant development occurred in late 2008 with the unexpected acquisition of a medium powered AM service in Melbourne (1611AM).

Christian Music Power Philippines

In Makati, Philippines, United Christian Broadcasters operates The Edge Media network under Christian Music Power (formerly UCB Philippines). The station is an advocate for a Christian worldview and is used as a training ground for students from 15 Asian nations to learn how to open low cost stations in their countries. It plays contemporary Christian music including pop, hip hop, alternative, praise and gospel songs. It plays music from a wide range of Christian artists of various nationalities, including local contemporary Christian artists which fit its format.

CMPI/The Edge Media is available in two formats: The Edge Radio, a national radio station which is available nationwide via Cignal Channel 312 and worldwide via internet, with four FM stations across the country serves as affiliates; and The Edge TV, a blocktime program currently airs on Light TV in Metro Manila.

Stations

UCB Canada

In Ontario, Canada, United Christian Broadcasters' Canadian affiliate operates 6 stations.

",31.21726984646407,0.0026840651032756257,0.015266075134277343,11.0221875,0.06522262797636144,9.696461397058824,0.26151708528107287,8.140854779411764,0.8234829556571246,0.5267388577702437,0.7259585589731644,0.5769372729775402,0.6261046092239273,0.9370724745840496
